event_id,vehicle_id,timestamp,scene_type,weather,road_type,ego_speed,brake_acc,steering_angle,takeover,aeb_triggered,lane_confidence,object_type,object_confidence,ttc,lateral_offset,perception_status,planning_status,log_text
EVT_0208,VH_029,2026-01-02T08:16:00,匝道规划轨迹偏移,阴,匝道,49.35,-2.03,4.04,false,false,0.728,none,0.064,7.27,0.708,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0209,VH_030,2026-01-02T08:23:00,匝道规划轨迹偏移,阴,匝道,62.18,-1.06,16.53,true,false,0.811,none,0.105,9.00,0.371,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0210,VH_031,2026-01-02T08:30:00,匝道规划轨迹偏移,阴,匝道,37.27,-2.94,-7.71,false,false,0.649,none,0.024,5.63,0.544,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0211,VH_032,2026-01-02T08:37:00,匝道规划轨迹偏移,阴,匝道,50.10,-1.97,4.78,false,false,0.733,none,0.066,7.37,0.718,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0212,VH_033,2026-01-02T08:44:00,匝道规划轨迹偏移,阴,匝道,62.94,-1.00,17.27,false,false,0.816,none,0.108,4.00,0.381,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0213,VH_034,2026-01-02T08:51:00,匝道规划轨迹偏移,阴,匝道,38.02,-2.89,-6.98,true,false,0.654,none,0.027,5.73,0.555,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0214,VH_035,2026-01-02T08:58:00,匝道规划轨迹偏移,阴,匝道,50.86,-1.91,5.51,false,false,0.738,none,0.069,7.47,0.728,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0215,VH_036,2026-01-02T09:05:00,匝道规划轨迹偏移,阴,匝道,63.69,-0.94,18.00,false,false,0.821,none,0.110,4.10,0.391,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0216,VH_001,2026-01-02T09:12:00,匝道规划轨迹偏移,阴,匝道,38.78,-2.83,-6.24,false,false,0.659,none,0.029,5.84,0.565,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0217,VH_002,2026-01-02T09:19:00,匝道规划轨迹偏移,阴,匝道,51.61,-1.86,6.24,true,false,0.742,none,0.071,7.57,0.738,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0218,VH_003,2026-01-02T09:26:00,匝道规划轨迹偏移,阴,匝道,64.45,-0.89,-18.00,false,false,0.826,none,0.113,4.20,0.402,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0219,VH_004,2026-01-02T09:33:00,匝道规划轨迹偏移,阴,匝道,39.53,-2.77,-5.51,false,false,0.664,none,0.032,5.94,0.575,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0220,VH_005,2026-01-02T09:40:00,匝道规划轨迹偏移,阴,匝道,52.37,-1.80,6.98,false,false,0.747,none,0.073,7.67,0.749,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0221,VH_006,2026-01-02T09:47:00,匝道规划轨迹偏移,阴,匝道,65.20,-0.83,-17.27,true,false,0.831,none,0.115,4.31,0.412,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0222,VH_007,2026-01-02T09:54:00,匝道规划轨迹偏移,阴,匝道,40.29,-2.71,-4.78,false,false,0.669,none,0.034,6.04,0.585,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0223,VH_008,2026-01-02T10:01:00,匝道规划轨迹偏移,阴,匝道,53.12,-1.74,7.71,false,false,0.752,none,0.076,7.78,0.759,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0224,VH_009,2026-01-02T10:08:00,匝道规划轨迹偏移,阴,匝道,65.96,-0.77,-16.53,false,false,0.836,none,0.118,4.41,0.422,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0225,VH_010,2026-01-02T10:15:00,匝道规划轨迹偏移,阴,匝道,41.04,-2.66,-4.04,true,false,0.674,none,0.037,6.14,0.596,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0226,VH_011,2026-01-02T10:22:00,匝道规划轨迹偏移,阴,匝道,53.88,-1.69,8.45,false,false,0.757,none,0.078,7.88,0.769,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0227,VH_012,2026-01-02T10:29:00,匝道规划轨迹偏移,阴,匝道,66.71,-0.71,-15.80,false,false,0.840,none,0.120,4.51,0.432,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0228,VH_013,2026-01-02T10:36:00,匝道规划轨迹偏移,阴,匝道,41.80,-2.60,-3.31,false,false,0.679,none,0.039,6.24,0.606,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0229,VH_014,2026-01-02T10:43:00,匝道规划轨迹偏移,阴,匝道,54.63,-1.63,9.18,true,false,0.762,none,0.081,7.98,0.779,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0230,VH_015,2026-01-02T10:50:00,匝道规划轨迹偏移,阴,匝道,67.47,-0.66,-15.06,false,false,0.845,none,0.000,4.61,0.442,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0231,VH_016,2026-01-02T10:57:00,匝道规划轨迹偏移,阴,匝道,42.55,-2.54,-2.57,false,false,0.684,none,0.042,6.35,0.616,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0232,VH_017,2026-01-02T11:04:00,匝道规划轨迹偏移,阴,匝道,55.39,-1.57,9.92,false,false,0.767,none,0.083,8.08,0.789,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0233,VH_018,2026-01-02T11:11:00,匝道规划轨迹偏移,阴,匝道,68.22,-0.60,-14.33,true,false,0.850,none,0.002,4.71,0.453,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0234,VH_019,2026-01-02T11:18:00,匝道规划轨迹偏移,阴,匝道,43.31,-2.49,-1.84,false,false,0.689,none,0.044,6.45,0.626,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0235,VH_020,2026-01-02T11:25:00,匝道规划轨迹偏移,阴,匝道,56.14,-1.51,10.65,false,false,0.772,none,0.086,8.18,0.800,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0236,VH_021,2026-01-02T11:32:00,匝道规划轨迹偏移,阴,匝道,68.98,-3.40,-13.59,false,false,0.855,none,0.005,4.82,0.463,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0237,VH_022,2026-01-02T11:39:00,匝道规划轨迹偏移,阴,匝道,44.06,-2.43,-1.10,true,false,0.693,none,0.047,6.55,0.636,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0238,VH_023,2026-01-02T11:46:00,匝道规划轨迹偏移,阴,匝道,56.90,-1.46,11.39,false,false,0.777,none,0.088,8.29,0.810,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0239,VH_024,2026-01-02T11:53:00,匝道规划轨迹偏移,阴,匝道,69.73,-3.34,-12.86,false,false,0.860,none,0.007,4.92,0.473,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0240,VH_025,2026-01-02T12:00:00,匝道规划轨迹偏移,阴,匝道,44.82,-2.37,-0.37,false,false,0.698,none,0.049,6.65,0.647,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0241,VH_026,2026-01-02T12:07:00,匝道规划轨迹偏移,阴,匝道,57.65,-1.40,12.12,true,false,0.782,none,0.091,8.39,0.820,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0242,VH_027,2026-01-02T12:14:00,匝道规划轨迹偏移,阴,匝道,70.49,-3.29,-12.12,false,false,0.620,none,0.010,5.02,0.483,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0243,VH_028,2026-01-02T12:21:00,匝道规划轨迹偏移,阴,匝道,45.57,-2.31,0.37,false,false,0.703,none,0.051,6.76,0.657,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0244,VH_029,2026-01-02T12:28:00,匝道规划轨迹偏移,阴,匝道,58.41,-1.34,12.86,false,false,0.787,none,0.093,8.49,0.320,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0245,VH_030,2026-01-02T12:35:00,匝道规划轨迹偏移,阴,匝道,71.24,-3.23,-11.39,true,false,0.625,none,0.012,5.12,0.493,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0246,VH_031,2026-01-02T12:42:00,匝道规划轨迹偏移,阴,匝道,46.33,-2.26,1.10,false,false,0.708,none,0.054,6.86,0.667,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0247,VH_032,2026-01-02T12:49:00,匝道规划轨迹偏移,阴,匝道,59.16,-1.29,13.59,false,false,0.791,none,0.096,8.59,0.330,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0248,VH_033,2026-01-02T12:56:00,匝道规划轨迹偏移,阴,匝道,72.00,-3.17,-10.65,false,false,0.630,none,0.015,5.22,0.504,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0249,VH_034,2026-01-02T13:03:00,匝道规划轨迹偏移,阴,匝道,47.08,-2.20,1.84,true,false,0.713,none,0.056,6.96,0.677,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0250,VH_035,2026-01-02T13:10:00,匝道规划轨迹偏移,阴,匝道,59.92,-1.23,14.33,false,false,0.796,none,0.098,8.69,0.340,匝道边界识别正常,规划轨迹横向偏移,匝道曲率变化处规划轨迹横向偏移，车辆贴近车道边界。
EVT_0251,VH_036,2026-01-02T13:17:00,施工区车道线识别异常,晴,施工区,18.00,-2.74,-7.71,true,false,0.220,cone,0.597,3.83,-0.108,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0252,VH_001,2026-01-02T13:24:00,施工区车道线识别异常,晴,施工区,30.84,-1.88,2.00,false,false,0.331,cone,0.712,5.56,0.225,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0253,VH_002,2026-01-02T13:31:00,施工区车道线识别异常,晴,施工区,43.67,-1.01,11.71,false,false,0.442,cone,0.826,7.30,-0.421,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0254,VH_003,2026-01-02T13:38:00,施工区车道线识别异常,晴,施工区,18.76,-2.69,-7.14,false,false,0.226,cone,0.604,3.93,-0.088,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0255,VH_004,2026-01-02T13:45:00,施工区车道线识别异常,晴,施工区,31.59,-1.83,2.57,false,false,0.337,cone,0.718,5.66,0.245,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0256,VH_005,2026-01-02T13:52:00,施工区车道线识别异常,晴,施工区,44.43,-0.96,12.29,false,false,0.448,cone,0.833,7.40,-0.402,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0257,VH_006,2026-01-02T13:59:00,施工区车道线识别异常,晴,施工区,19.51,-2.64,-6.57,true,false,0.233,cone,0.611,4.03,-0.069,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0258,VH_007,2026-01-02T14:06:00,施工区车道线识别异常,晴,施工区,32.35,-1.78,3.14,false,false,0.344,cone,0.725,5.77,0.264,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0259,VH_008,2026-01-02T14:13:00,施工区车道线识别异常,晴,施工区,45.18,-0.91,12.86,false,false,0.455,cone,0.840,7.50,-0.382,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0260,VH_009,2026-01-02T14:20:00,施工区车道线识别异常,晴,施工区,20.27,-2.59,-6.00,false,false,0.239,cone,0.617,4.13,-0.049,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0261,VH_010,2026-01-02T14:27:00,施工区车道线识别异常,晴,施工区,33.10,-1.72,3.71,false,false,0.350,cone,0.732,5.87,0.284,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0262,VH_011,2026-01-02T14:34:00,施工区车道线识别异常,晴,施工区,45.94,-0.86,13.43,false,false,0.461,cone,0.846,2.50,-0.362,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0263,VH_012,2026-01-02T14:41:00,施工区车道线识别异常,晴,施工区,21.02,-2.54,-5.43,true,false,0.246,cone,0.624,4.23,-0.029,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0264,VH_013,2026-01-02T14:48:00,施工区车道线识别异常,晴,施工区,33.86,-1.67,4.29,false,false,0.357,cone,0.739,5.97,0.304,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0265,VH_014,2026-01-02T14:55:00,施工区车道线识别异常,晴,施工区,46.69,-0.81,14.00,false,false,0.468,cone,0.853,2.60,-0.343,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0266,VH_015,2026-01-02T15:02:00,施工区车道线识别异常,晴,施工区,21.78,-2.49,-4.86,false,false,0.252,cone,0.631,4.34,-0.010,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0267,VH_016,2026-01-02T15:09:00,施工区车道线识别异常,晴,施工区,34.61,-1.62,4.86,false,false,0.363,cone,0.745,6.07,0.323,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0268,VH_017,2026-01-02T15:16:00,施工区车道线识别异常,晴,施工区,47.45,-0.76,-14.00,false,false,0.474,cone,0.860,2.70,-0.323,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0269,VH_018,2026-01-02T15:23:00,施工区车道线识别异常,晴,施工区,22.53,-2.44,-4.29,true,false,0.259,cone,0.638,4.44,0.010,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0270,VH_019,2026-01-02T15:30:00,施工区车道线识别异常,晴,施工区,35.37,-1.57,5.43,false,false,0.370,cone,0.752,6.17,0.343,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0271,VH_020,2026-01-02T15:37:00,施工区车道线识别异常,晴,施工区,48.20,-0.70,-13.43,false,false,0.481,cone,0.867,2.81,-0.304,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0272,VH_021,2026-01-02T15:44:00,施工区车道线识别异常,晴,施工区,23.29,-2.39,-3.71,false,false,0.265,cone,0.644,4.54,0.029,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0273,VH_022,2026-01-02T15:51:00,施工区车道线识别异常,晴,施工区,36.12,-1.52,6.00,false,false,0.376,cone,0.759,6.28,0.362,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0274,VH_023,2026-01-02T15:58:00,施工区车道线识别异常,晴,施工区,48.96,-0.65,-12.86,false,false,0.487,cone,0.873,2.91,-0.284,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0275,VH_024,2026-01-02T16:05:00,施工区车道线识别异常,晴,施工区,24.04,-2.34,-3.14,true,false,0.272,cone,0.651,4.64,0.049,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0276,VH_025,2026-01-02T16:12:00,施工区车道线识别异常,晴,施工区,36.88,-1.47,6.57,false,false,0.383,cone,0.766,6.38,0.382,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0277,VH_026,2026-01-02T16:19:00,施工区车道线识别异常,晴,施工区,49.71,-0.60,-12.29,false,false,0.494,cone,0.880,3.01,-0.264,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0278,VH_027,2026-01-02T16:26:00,施工区车道线识别异常,晴,施工区,24.80,-2.29,-2.57,false,false,0.278,cone,0.658,4.74,0.069,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0279,VH_028,2026-01-02T16:33:00,施工区车道线识别异常,晴,施工区,37.63,-1.42,7.14,false,false,0.389,cone,0.772,6.48,0.402,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0280,VH_029,2026-01-02T16:40:00,施工区车道线识别异常,晴,施工区,50.47,-0.55,-11.71,false,false,0.500,cone,0.550,3.11,-0.245,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0281,VH_030,2026-01-02T16:47:00,施工区车道线识别异常,晴,施工区,25.55,-2.23,-2.00,true,false,0.285,cone,0.664,4.85,0.088,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0282,VH_031,2026-01-02T16:54:00,施工区车道线识别异常,晴,施工区,38.39,-1.37,7.71,false,false,0.396,cone,0.779,6.58,0.421,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0283,VH_032,2026-01-02T17:01:00,施工区车道线识别异常,晴,施工区,51.22,-0.50,-11.14,false,false,0.507,cone,0.557,3.21,-0.225,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0284,VH_033,2026-01-02T17:08:00,施工区车道线识别异常,晴,施工区,26.31,-2.18,-1.43,false,false,0.291,cone,0.671,4.95,0.108,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0285,VH_034,2026-01-02T17:15:00,施工区车道线识别异常,晴,施工区,39.14,-1.32,8.29,false,false,0.402,cone,0.786,6.68,0.441,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0286,VH_035,2026-01-02T17:22:00,施工区车道线识别异常,晴,施工区,51.98,-3.00,-10.57,false,false,0.513,cone,0.563,3.32,-0.206,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0287,VH_036,2026-01-02T17:29:00,施工区车道线识别异常,晴,施工区,27.06,-2.13,-0.86,true,false,0.298,cone,0.678,5.05,0.127,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0288,VH_001,2026-01-02T17:36:00,施工区车道线识别异常,晴,施工区,39.90,-1.27,8.86,false,false,0.409,cone,0.792,6.79,0.460,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0289,VH_002,2026-01-02T17:43:00,施工区车道线识别异常,晴,施工区,52.73,-2.95,-10.00,false,false,0.520,cone,0.570,3.42,-0.186,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0290,VH_003,2026-01-02T17:50:00,施工区车道线识别异常,晴,施工区,27.82,-2.08,-0.29,false,false,0.304,cone,0.685,5.15,0.147,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0291,VH_004,2026-01-02T17:57:00,施工区车道线识别异常,晴,施工区,40.65,-1.21,9.43,false,false,0.416,cone,0.799,6.89,0.480,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0292,VH_005,2026-01-02T18:04:00,施工区车道线识别异常,晴,施工区,53.49,-2.90,-9.43,false,false,0.200,cone,0.577,3.52,-0.167,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0293,VH_006,2026-01-02T18:11:00,施工区车道线识别异常,晴,施工区,28.57,-2.03,0.29,true,false,0.311,cone,0.691,5.26,0.167,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0294,VH_007,2026-01-02T18:18:00,施工区车道线识别异常,晴,施工区,41.41,-1.16,10.00,false,false,0.422,cone,0.806,6.99,-0.480,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0295,VH_008,2026-01-02T18:25:00,施工区车道线识别异常,晴,施工区,54.24,-2.85,-8.86,false,false,0.207,cone,0.584,3.62,-0.147,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0296,VH_009,2026-01-02T18:32:00,施工区车道线识别异常,晴,施工区,29.33,-1.98,0.86,false,false,0.318,cone,0.698,5.36,0.186,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0297,VH_010,2026-01-02T18:39:00,施工区车道线识别异常,晴,施工区,42.16,-1.11,10.57,false,false,0.429,cone,0.813,7.09,-0.460,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0298,VH_011,2026-01-02T18:46:00,施工区车道线识别异常,晴,施工区,55.00,-2.80,-8.29,false,false,0.213,cone,0.590,3.72,-0.127,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0299,VH_012,2026-01-02T18:53:00,施工区车道线识别异常,晴,施工区,30.08,-1.93,1.43,true,false,0.324,cone,0.705,5.46,0.206,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0300,VH_013,2026-01-02T19:00:00,施工区车道线识别异常,晴,施工区,42.92,-1.06,11.14,false,false,0.435,cone,0.819,7.19,-0.441,新旧车道线和锥桶边界混淆,车道选择不稳定,施工区临时标线与旧标线并存，车道线识别出现异常跳变。
EVT_0301,VH_014,2026-01-02T19:07:00,ACC 跟车不平顺,晴,城市快速路,45.00,-3.85,-1.65,true,false,0.811,vehicle,0.751,1.89,-0.022,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0302,VH_015,2026-01-02T19:14:00,ACC 跟车不平顺,晴,城市快速路,62.35,-2.67,0.43,false,false,0.873,vehicle,0.828,2.79,0.047,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0303,VH_016,2026-01-02T19:21:00,ACC 跟车不平顺,晴,城市快速路,79.69,-1.49,2.51,false,false,0.936,vehicle,0.904,3.69,-0.088,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0304,VH_017,2026-01-02T19:28:00,ACC 跟车不平顺,晴,城市快速路,46.02,-3.78,-1.53,false,false,0.815,vehicle,0.756,1.94,-0.018,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0305,VH_018,2026-01-02T19:35:00,ACC 跟车不平顺,晴,城市快速路,63.37,-2.60,0.55,false,false,0.877,vehicle,0.832,2.84,0.051,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0306,VH_019,2026-01-02T19:42:00,ACC 跟车不平顺,晴,城市快速路,80.71,-1.42,2.63,false,false,0.940,vehicle,0.909,3.75,-0.084,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0307,VH_020,2026-01-02T19:49:00,ACC 跟车不平顺,晴,城市快速路,47.04,-3.71,-1.41,false,false,0.818,vehicle,0.760,2.00,-0.014,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0308,VH_021,2026-01-02T19:56:00,ACC 跟车不平顺,晴,城市快速路,64.39,-2.53,0.67,false,false,0.881,vehicle,0.837,2.90,0.055,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0309,VH_022,2026-01-02T20:03:00,ACC 跟车不平顺,晴,城市快速路,81.73,-1.36,2.76,false,false,0.943,vehicle,0.913,3.80,-0.080,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
